Title,Price,Rating,Link
"Sage Controllers PRO+ Controller compatible with PS5 Console & PC | Custommade Wireless PS5 Gaming Controller with 4 Back Paddles, Clicky Triggers & Bumpers | Monkey d Luffy | Professional gaming controller","11,700",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTkxMTA5NjIwMzI4MjI1OjE3NjY4MzIzODg6c3BfYXRmX25leHQ6MzAwODEwMzUzMDUxMTMyOjowOjo&url=%2FSage-Controllers-Controller-compatible-Professional%2Fdp%2FB09XJDF19K%2Fref%3Dsr_1_50_sspa%3Fcrid%3D302ZJMTZG1JP1%26dib%3DeyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q%26dib_tag%3Dse%26keywords%3Dplaystation%2B5%26qid%3D1766832388%26sprefix%3Dplaystation%2B%252Caps%252C369%26sr%3D8-50-spons%26aref%3DTZNp6TCQ71%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=TZNp6TCQ71&sp_cr=ZAZ
"OIVO INDIA Vertical High Stability Non-Slip Base Perfect Stand for PS5 Slim/Fat Console, Improved Heat Dissipation Gaming Accessories for PlayStation 5 Support All Model (PS5 Stand All Model)",675,5.0 out of 5 stars,https://www.amazon.in/OIVO-INDIA-Dissipation-Accessories-PlayStation/dp/B0FLJK87RH/ref=sr_1_51?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q&dib_tag=se&keywords=playstation+5&qid=1766832388&sprefix=playstation+%2Caps%2C369&sr=8-51
"OIVO INDIA Dust Protective Cover for PS5 Slim Console Accessories Case , Anti Scratch Waterproof Sleeve Compatible for Sony PlayStation 5 Slim Digital & Disc Edition (PS5 Slim Model ONLY)",499,3.5 out of 5 stars,https://www.amazon.in/OIVO-INDIA-Protective-Accessories-PlayStation/dp/B0G1HJKVVS/ref=sr_1_52?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q&dib_tag=se&keywords=playstation+5&qid=1766832388&sprefix=playstation+%2Caps%2C369&sr=8-52
ZXNZX CD Project Red Cyberpunk 2077 - Phantom Liberty | Ultimate Edition | PlayStation 5,"3,207",4.6 out of 5 stars,https://www.amazon.in/CD-Project-Red-Cyberpunk-2077/dp/B0CP8143HY/ref=sr_1_53?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q&dib_tag=se&keywords=playstation+5&qid=1766832388&sprefix=playstation+%2Caps%2C369&sr=8-53
Resident Evil Requiem | Standard Edition | PlayStation 5,"4,999",,https://www.amazon.in/Resident-Evil-Requiem-Standard-PlayStation/dp/B0G433389V/ref=sr_1_54?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q&dib_tag=se&keywords=playstation+5&qid=1766832388&sprefix=playstation+%2Caps%2C369&sr=8-54
"Meyaar Anti-Slip PS5 Controller Skin, PS5 Controller Accessories, Non-Slip Silicone PS5 5 Controller Cover Case with Thumb Grip Caps, Touch Pad Sticker and Cover Wrap Stickers (Pack of 2)",749,4.3 out of 5 stars,https://www.amazon.in/Meyaar-Anti-Slip-Controller-Accessories-Non-Slip/dp/B0F9VLQ7B9/ref=sr_1_55?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q&dib_tag=se&keywords=playstation+5&qid=1766832388&sprefix=playstation+%2Caps%2C369&sr=8-55
"Playstation 5 DualSense Wireless Controller - God of War™ 20th Anniversary (Limited Edition), 1 Year Manufacturer Warranty","7,299",4.0 out of 5 stars,https://www.amazon.in/Playstation-DualSense-Wireless-Controller-Manufacturer/dp/B0FTGGH6W4/ref=sr_1_56?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q&dib_tag=se&keywords=playstation+5&qid=1766832388&sprefix=playstation+%2Caps%2C369&sr=8-56
"NiTHO PS5 Controller Cover Case, Anti-Slip Soft Silicone Protective Skin for Playstation 5 Controller with Thumb Grip Caps, Joystick Protectors Kit Accessories for PS5 Wireless Controller - Camo",330,4.3 out of 5 stars,https://www.amazon.in/Nitho-Gaming-Camo-Customizing-Controller/dp/B08N6W2JVZ/ref=sr_1_57?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q&dib_tag=se&keywords=playstation+5&qid=1766832388&sprefix=playstation+%2Caps%2C369&sr=8-57
"NiTHO PS5/PS5 Slim/PS5 Pro Cooling Station Stand, Docking Station with Built-in 3 Level Fan, RGB LED Lights, PS5/Edge Controller Dual Charging Station, Accessories for PlayStation 5 Console","1,375",3.6 out of 5 stars,https://www.amazon.in/Cooling-Controller-Charging-Accessories-PlayStation/dp/B0FQJ7ZV7X/ref=sr_1_58?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q&dib_tag=se&keywords=playstation+5&qid=1766832388&sprefix=playstation+%2Caps%2C369&sr=8-58
"OIVO INDIA Dust Protective Cover for PS5 Slim Console Accessories Case , Anti Scratch Waterproof Sleeve Compatible for Sony PlayStation 5 Slim Digital & Disc Edition (PS5 Slim Model ONLY)",499,3.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTkxMTA5NjIwMzI4MjI1OjE3NjY4MzIzODg6c3BfbXRmOjMwMDgzNjQ5ODE2NDEzMjo6MDo6&url=%2FOIVO-INDIA-Protective-Accessories-PlayStation%2Fdp%2FB0G1HJKVVS%2Fref%3Dsr_1_59_sspa%3Fcrid%3D302ZJMTZG1JP1%26dib%3DeyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q%26dib_tag%3Dse%26keywords%3Dplaystation%2B5%26qid%3D1766832388%26sprefix%3Dplaystation%2B%252Caps%252C369%26sr%3D8-59-spons%26aref%3D750vGdexWi%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=750vGdexWi&sp_cr=ZAZ
"Sage Controllers PRO+ Controller compatible with PS5 Console & PC | Custommade Wireless PS5 Gaming Controller with 4 Back Paddles, Clicky Triggers & Bumpers | Spider M Theme | Professional gaming controller (Pro+ with Hall Effect TMR)","14,000",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTkxMTA5NjIwMzI4MjI1OjE3NjY4MzIzODg6c3BfbXRmOjMwMDgxMDM1MzA1MTUzMjo6MDo6&url=%2FSage-Controllers-Pro-Hall-Effect%2Fdp%2FB0FVMCMDWR%2Fref%3Dsr_1_60_sspa%3Fcrid%3D302ZJMTZG1JP1%26dib%3DeyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q%26dib_tag%3Dse%26keywords%3Dplaystation%2B5%26qid%3D1766832388%26sprefix%3Dplaystation%2B%252Caps%252C369%26sr%3D8-60-spons%26aref%3DwbrKJRwOKb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=wbrKJRwOKb&sp_cr=ZAZ
U&I Entertainment Minecraft | Standard Edition | PlayStation 5,"3,990",4.7 out of 5 stars,https://www.amazon.in/Entertainment-Minecraft-Standard-PlayStation/dp/B0DJ91SXXY/ref=sr_1_61?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q&dib_tag=se&keywords=playstation+5&qid=1766832388&sprefix=playstation+%2Caps%2C369&sr=8-61
"Meyaar FPS Freek Galaxy Joystick Cap Cover for PlayStation 4 (PS4) and PlayStation 5 (PS5) | Performance Thumbsticks for PS5 & PS4 Joystick Cover Cap | 1 High-Rise, 1 Mid-Rise (Black)",379,4.4 out of 5 stars,https://www.amazon.in/Meyaar-PlayStation-Performance-Thumbsticks-High-Rise/dp/B0F9669VMF/ref=sr_1_62?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q&dib_tag=se&keywords=playstation+5&qid=1766832388&sprefix=playstation+%2Caps%2C369&sr=8-62
"FEDUS 5 Meter 2 Pin Power Cable Cord Universal Replacement AC Power Cord Wire for Samsung tv Sony tv,Power Cable Original LED TV, Printer, Play Station, Laptop PC Notebook Computer, Tape Recorder",299,4.3 out of 5 stars,https://www.amazon.in/FEDUS-Universal-Replacement-Original-Notebook/dp/B0FBNF5XFG/ref=sr_1_63?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q&dib_tag=se&keywords=playstation+5&qid=1766832388&sprefix=playstation+%2Caps%2C369&sr=8-63
"New World For PS5 / PS5 Slim Stand and Cooling Station with RGB LED ,Controller Charging Station for PlayStation 5 Console, PS Portal Charging Dock, Accessories for PS5 / PS5 Slim","2,379.09",4.0 out of 5 stars,https://www.amazon.in/New-World-Controller-PlayStation-Accessories/dp/B0DFYDC4V2/ref=sr_1_64?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q&dib_tag=se&keywords=playstation+5&qid=1766832388&sprefix=playstation+%2Caps%2C369&sr=8-64
"New World RGB Horizontal Stand for PS5 Slim Console Accessories with 14 Light Mode and 4 USB Hubs, Side Stand for Playstation 5 Slim Disc & Digital, Base Holder with Fast Controller Charging","1,999",5.0 out of 5 stars,https://www.amazon.in/New-World-Horizontal-Accessories-Playstation/dp/B0D4HK8QLD/ref=sr_1_65?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q&dib_tag=se&keywords=playstation+5&qid=1766832388&sprefix=playstation+%2Caps%2C369&sr=8-65
"OIVO INDIA Dust Plug for PS5,9Pcs Dust Plug Kit for PS5/PS5 Slim Console,PS5 Silicone Plugs Protector Antidust Cover Dustproof PlayStation 5 Disk/Digital Console Slim Game Accessories",279,3.9 out of 5 stars,https://www.amazon.in/OIVO-INDIA-Protector-PlayStation-Accessories/dp/B0FLD932F9/ref=sr_1_66?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q&dib_tag=se&keywords=playstation+5&qid=1766832388&sprefix=playstation+%2Caps%2C369&sr=8-66
"ZORBES® Desk Stand for PS5 Slim/Pro Console,Horizontal Stand for PS5 Slim/Pro Console,Anti-Slip Base Accessories PlayStation 5 Slim//Pro Digital & Ultra-HD Edition No l Included",759,4.4 out of 5 stars,https://www.amazon.in/Horizontal-Anti-Slip-Accessories-Playstation-Ultra-HD/dp/B0CWH7FCFX/ref=sr_1_67?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q&dib_tag=se&keywords=playstation+5&qid=1766832388&sprefix=playstation+%2Caps%2C369&sr=8-67
"Big Ant Studios Cricket 24, Standard Edition, Playstation 5","3,499",4.0 out of 5 stars,https://www.amazon.in/Big-Ant-Studios-Standard-Playstation/dp/B0C1N2YPX6/ref=sr_1_68?crid=302ZJMTZG1JP1&dib=eyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q&dib_tag=se&keywords=playstation+5&qid=1766832388&sprefix=playstation+%2Caps%2C369&sr=8-68
Sage Controllers | Custom ps5 Controller with 4 Back Paddles | Monkey D Luffy Pro+ | One piece | PC PS5 Mobile,"10,999",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTkxMTA5NjIwMzI4MjI1OjE3NjY4MzIzODg6c3BfYnRmOjMwMDgxMDM1MzA1MTIzMjo6MDo6&url=%2FSage-Controller-Custom-Dualsense-Paddles%2Fdp%2FB09XJGRTTG%2Fref%3Dsr_1_69_sspa%3Fcrid%3D302ZJMTZG1JP1%26dib%3DeyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q%26dib_tag%3Dse%26keywords%3Dplaystation%2B5%26qid%3D1766832388%26sprefix%3Dplaystation%2B%252Caps%252C369%26sr%3D8-69-spons%26aref%3DTBqGHLoJI5%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=TBqGHLoJI5&sp_cr=ZAZ
"GeekShare G.S.TAC Tactical PS5 Controller Skin Set, Anti-Slip Silicone Protective Cover Skin Case for PS5 Wireless Controller with 2 Thumb Grip Caps and 2 Stickers - for Black Myth: Wukong","1,520",4.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTkxMTA5NjIwMzI4MjI1OjE3NjY4MzIzODg6c3BfYnRmOjMwMDc3ODEyOTU2MDAzMjo6MDo6&url=%2FGeekShare-PS5-Controller-Anti-Slip-Protective%2Fdp%2FB0D5X8HXLK%2Fref%3Dsr_1_70_sspa%3Fcrid%3D302ZJMTZG1JP1%26dib%3DeyJ2IjoiMSJ9.JscdoVObVfKWRgmQnG4GSlp9DJuh0uc0uWdTNFGypqiSnMMrkF4xOIvfPOpJRxFSwxr6tnAMNz8BNt-6B8rHwL6LzdQ0xEvV0FwgyEy4Ewiq-ssCJe1lOn1k-A1eb1eKjTFmGkKo06etQYMkQ3ydnIM6zdB8MC9XYCMK0SDNqD2n2Ybs8VbYyocg3Es7J2hG5MANvMSEPeEqfDZQfaDMUr4zpVz6IkDKA1fhSpQ9h7A.XnuOxyDYSnGJDKnm8RCkW8XAvVjNwGmPj8w-F1U9a9Q%26dib_tag%3Dse%26keywords%3Dplaystation%2B5%26qid%3D1766832388%26sprefix%3Dplaystation%2B%252Caps%252C369%26sr%3D8-70-spons%26aref%3DIfZb3NmQzB%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=IfZb3NmQzB&sp_cr=ZAZ
"OIVO INDIA Dust Protective Cover for PS5 Slim Console Accessories Case , Anti Scratch Waterproof Sleeve Compatible for Sony PlayStation 5 Slim Digital & Disc Edition (PS5 Slim Model ONLY)",499,3.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDA1NzMxNDA0MTA0Mzk2OjE3NjY4MzIzOTE6c3BfYXRmX25leHQ6MzAwODM2NDk4MTY0MTMyOjowOjo&url=%2FOIVO-INDIA-Protective-Accessories-PlayStation%2Fdp%2FB0G1HJKVVS%2Fref%3Dsr_1_65_sspa%3Fcrid%3D302ZJMTZG1JP1%26dib%3DeyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40%26dib_tag%3Dse%26keywords%3Dplaystation%2B5%26qid%3D1766832391%26sprefix%3Dplaystation%2B%252Caps%252C369%26sr%3D8-65-spons%26aref%3D750vGdexWi%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=750vGdexWi&sp_cr=ZAZ
"Sage Controllers PRO+ Controller compatible with PS5 Console & PC | Custommade Wireless PS5 Gaming Controller with 4 Back Paddles, Clicky Triggers & Bumpers | Glow in the dark - SpiderMn theme | Professional gaming controller (Pro+ with Hall Effect TMR)","14,500",,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMDA1NzMxNDA0MTA0Mzk2OjE3NjY4MzIzOTE6c3BfYXRmX25leHQ6MzAwODEwMzUzMDUxNjMyOjowOjo&url=%2FSage-Controllers-Controller-compatible-Custommade%2Fdp%2FB0FVMC2ZJH%2Fref%3Dsr_1_66_sspa%3Fcrid%3D302ZJMTZG1JP1%26dib%3DeyJ2IjoiMSJ9.lglNLf5pWDwz7r5aYqIHKwcDCfTbgh6InUHej5P11IBE78bDUjP_5r1dkmuMYlIM_hdwNdSO12Z5FwA3Hu5wlLWpHq_Hz3g6SuUH8TFjFOttkWXcodrI1SNWEqowuR9a04bsPJa5HjfnbAAiDveHFfFZmgUSbdCTEHucZ2zSF8XwFqFaAZIkPc63wFQO0ojyELAmCelNjXnbzXmQ7DDAgXGg8y1EJN8NuTFiqOotYow.kGIbXKny-0BcyitAF5zSCp0qkUbhE7ty8eO1Epf-I40%26dib_tag%3Dse%26keywords%3Dplaystation%2B5%26qid%3D1766832391%26sprefix%3Dplaystation%2B%252Caps%252C369%26sr%3D8-66-spons%26aref%3Dnhs1LjHO3E%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=nhs1LjHO3E&sp_cr=ZAZ
